,mkt_cap,beta,book_value,sector,eps,month_ago,year_ago,prev_date,analysis_date,trade_date,pred_date,volume
EQC,4099463424,0.180749,3271026000,Real Estate,2.3409999515511157,32.27000045776367,29.118911743164066,33.5,33.630001068115234,33.65999984741211,33.580001831054695,324100.0
LYV,15176066048,1.060778,1174143000,Consumer Cyclical,0.021000001179775348,66.93000030517578,49.2599983215332,73.54000091552734,71.19999694824219,72.0999984741211,72.05999755859375,1038000.0
AGIO,2670189824,2.2369529999999997,620257000,Healthcare,,49.66999816894531,78.2699966430664,45.59000015258789,45.47999954223633,48.099998474121094,48.11000061035156,366000.0
KSS,8661909504,1.080535,5442000000,Consumer Cyclical,4.79400012859327,46.81999969482422,72.11241149902344,52.29999923706055,53.459999084472656,53.29999923706055,53.86000061035156,4759300.0
NTNX,4416526336,1.347,305446000,Technology,,25.60000038146973,53.959999084472656,24.5,23.75,23.60000038146973,22.70000076293945,3194400.0
PFE,230459097088,0.42598800000000003,58787000000,Healthcare,1.94699989158804,43.43000030517578,39.97919464111328,43.09000015258789,41.45000076293945,38.790000915527344,38.84000015258789,61251600.0
ZNGA,5995164160,0.205,1741729000,Technology,,6.039999961853027,3.859999895095825,6.460000038146973,6.4099998474121085,6.440000057220459,6.380000114440918,15077400.0
UNVR,3764478464,1.603441,1781000000,Basic Materials,0.29800000080613165,21.61000061035156,27.81999969482422,22.270000457763672,22.18000030517578,22.36000061035156,22.1200008392334,956300.0
OGE,8617533440,0.341545,3976200000,Utilities,2.089999911156798,41.77674102783203,35.575950622558594,42.560001373291016,43.04999923706055,43.0099983215332,42.95000076293945,745800.0
AIV,7478606848,0.507649,1758636000,Real Estate,5.664000021641552,49.72999954223633,41.821102142333984,49.84000015258789,50.25,50.02999877929688,49.540000915527344,1055600.0
CRI,4268119808,1.320453,827897000,Consumer Cyclical,6.0989998087829305,95.45999908447266,107.60490417480469,95.4000015258789,95.4000015258789,92.66000366210938,93.0199966430664,929100.0
AVGO,120114839552,0.8072199999999999,22172000000,Technology,7.491999992054617,285.7099914550781,208.83876037597656,300.9200134277344,301.739990234375,299.55999755859375,289.989990234375,1206800.0
DUK,63915245568,0.184845,44056000000,Utilities,4.112999688585159,88.55000305175781,77.3827896118164,86.91000366210938,87.79000091552734,87.73999786376953,86.72000122070312,2442900.0
CPA,4377664000,0.863926,1866732000,Industrials,0.9599999762734124,96.5,81.10809326171875,103.5999984741211,103.58000183105469,102.51000213623048,101.0999984741211,185400.0
CL,64877977600,0.8230799999999999,-347000000,Consumer Defensive,2.6289999885196504,71.72361755371094,64.2767333984375,73.69000244140625,75.56999969482422,74.73999786376953,71.73999786376953,4635900.0
VFC,35080970240,1.426951,4150737000,Consumer Cyclical,2.8619999855490548,86.69999694824219,87.7870101928711,88.61000061035156,88.33000183105469,88.16000366210938,87.38999938964844,1157900.0
CIT,4777042944,1.532192,5591000000,Financial Services,4.443000063093773,51.02999877929688,53.013404846191406,50.7599983215332,50.41999816894531,50.7400016784668,50.54999923706055,478500.0
UA,11689370624,0.9842069999999999,2049807000,Consumer Cyclical,0.014000001262812742,22.149999618530273,19.149999618530273,24.170000076293945,24.38999938964844,21.049999237060547,20.34000015258789,2516000.0
VZ,237265682432,0.514361,55856000000,Communication Services,3.871000216659956,56.653663635253906,50.82339096069336,57.08000183105469,57.36999893188477,56.63000106811523,55.27000045776367,10165700.0
NKTR,5101966336,2.953189,1633511000,Healthcare,3.588999587516412,34.68000030517578,59.36999893188477,31.1200008392334,29.270000457763672,29.28000068664551,28.459999084472656,1810600.0
APC,36795920384,1.565474,7773000000,Energy,,70.52999877929688,64.68224334716797,73.62000274658203,73.23999786376953,74.04000091552734,73.66000366210938,6497500.0
JCI,36740001792,1.077081,20036000000,Industrials,2.558000040392765,40.52999877929688,36.26582717895508,41.20000076293945,40.90999984741211,41.27000045776367,42.43999862670898,3405800.0
EXAS,15182872576,2.355243,776940000,Healthcare,,115.05999755859376,50.31000137329102,117.91999816894531,117.56999969482422,117.88999938964844,115.11000061035156,14692800.0
PSTG,3955827968,2.119186,743976000,Technology,,15.350000381469727,22.790000915527344,15.899999618530273,15.630000114440918,15.420000076293945,15.140000343322756,2219600.0
FSLR,6958565888,1.25426,5129161000,Technology,,65.47000122070311,54.45000076293945,65.01999664306639,66.05000305175781,66.04000091552734,64.48999786376953,775500.0
AMGN,107397529600,0.952625,10832000000,Healthcare,12.538999221511023,184.0200042724609,188.2342071533203,175.33999633789062,176.0800018310547,176.4499969482422,186.5800018310547,1985400.0
CUBE,6349587968,0.195934,1773889000,Real Estate,0.9290000989113492,33.189998626708984,29.15344619750977,33.360000610351555,33.689998626708984,33.639999389648445,33.950000762939446,1042200.0
JBL,4775910400,1.09691,1854973000,Technology,1.0900000436279236,31.09000015258789,28.13489151000977,31.1200008392334,31.229999542236328,31.40999984741211,30.8799991607666,801900.0
VST,10506528768,0.596,7804000000,Utilities,0.8999999586587065,22.239999771118164,23.12779426574707,21.75,21.770000457763672,21.8700008392334,21.459999084472656,3175100.0
JKHY,10886478848,1.14022,1426003000,Industrials,3.740000352755157,134.53999328613278,139.47792053222656,140.25999450683594,141.00999450683594,139.1199951171875,139.69999694824222,301200.0
WH,5505234432,,1300000000,Consumer Cyclical,1.5049999530758469,55.9000015258789,55.72032165527344,56.72999954223633,57.09000015258789,57.88000106811523,56.54999923706055,1744000.0
H,8289707008,0.8881760000000001,3622000000,Consumer Cyclical,3.7730001996286258,75.16000366210938,77.97113037109375,78.36000061035156,78.69999694824219,78.94999694824219,77.3499984741211,311400.0
ADP,73079136256,0.959699,5246200000,Industrials,3.8629998191699206,164.00999450683594,135.58088684082028,169.27000427246094,167.91000366210938,165.0,166.52000427246094,1066000.0
AR,1248856960,0.628041,8292798000,Energy,1.7980000364940603,5.380000114440918,18.709999084472656,4.130000114440918,4.0399999618530265,4.539999961853027,4.610000133514403,16803900.0
FNB,3923668736,1.4512459999999998,4646000000,Financial Services,1.170000036804637,11.479999542236328,12.627281188964846,12.06999969482422,12.079999923706055,12.210000038146973,12.050000190734865,1428000.0
LB,7229054464,0.8807510000000001,-902000000,Consumer Cyclical,2.286000110629822,26.31999969482422,29.548065185546875,26.399999618530273,26.15999984741211,25.75,25.95000076293945,3886300.0
CSL,8122989568,1.218805,2583200000,Industrials,7.161999895888977,138.97000122070312,124.00613403320312,142.00999450683594,143.5,143.85000610351562,144.2100067138672,536000.0
ON,9163839488,2.0264889999999998,3198200000,Technology,1.4040000732961333,20.38999938964844,21.920000076293945,22.040000915527344,22.21999931335449,22.209999084472656,21.51000022888184,4064100.0
STT,22030241792,1.621567,21764000000,Financial Services,5.518999714202992,55.18000411987305,83.3866958618164,60.36999893188477,59.13000106811523,58.88000106811523,58.09000015258789,3807900.0
RRC,1201586944,0.9527540000000001,4182253000,Energy,,6.889999866485597,15.986016273498535,5.170000076293945,4.78000020980835,5.570000171661377,5.690000057220459,21228100.0
RSG,28971679744,0.46468100000000007,7952900000,Industrials,3.2330002734180163,86.20500183105469,71.7735824584961,90.29000091552734,90.08999633789062,89.45999908447266,88.6500015258789,1087700.0
CVET,2603703552,,2294000000,Technology,0.8390000026994852,23.79999923706055,,23.479999542236328,23.309999465942386,23.729999542236328,23.670000076293945,720500.0
IFF,15354968064,0.402005,6143211000,Basic Materials,3.2439998906344667,143.57000732421875,131.59092712402344,146.32000732421875,143.9199981689453,145.8000030517578,143.99000549316406,452300.0
SLGN,3417647360,0.9563530000000001,929900000,Consumer Cyclical,1.7999999297561002,29.82999992370605,27.055524826049805,30.75,30.75,30.70000076293945,30.059999465942386,337800.0
ANTM,76315328512,0.802064,30793000000,Healthcare,15.477000244824225,282.4200134277344,258.32061767578125,299.9800109863281,298.32000732421875,299.6400146484375,294.6099853515625,1119700.0
UMPQ,3814632704,1.1469200000000002,4228507000,Financial Services,1.6100000921329534,16.40999984741211,20.34872055053711,17.530000686645508,17.299999237060547,17.540000915527347,17.459999084472653,1062000.0
GPS,7378013696,0.808232,3571000000,Consumer Cyclical,2.7750000924052287,17.486991882324222,29.945451736450195,19.540000915527344,19.520000457763672,19.399999618530273,19.5,4376700.0
BLL,24195295232,0.525841,3546000000,Consumer Cyclical,1.2790000838215745,68.09999847412111,40.893653869628906,72.13999938964844,72.27999877929688,72.77999877929688,71.4800033569336,1791800.0
WTR,8998473728,0.451538,1992585000,Utilities,0.8799999864972431,40.400001525878906,36.52902603149414,41.52000045776367,41.709999084472656,41.83000183105469,41.95000076293945,762300.0
TRMB,11152019456,1.6144,2741700000,Technology,1.1399999994855596,44.40999984741211,39.47999954223633,44.83000183105469,44.31999969482422,44.43999862670898,42.2599983215332,732200.0
QCOM,91141029888,1.6431619999999998,3866000000,Technology,1.8940000166233428,75.43000030517578,62.49555587768555,75.22000122070312,74.97000122070312,74.80999755859375,73.16000366210938,8237500.0
LYB,31059326976,1.45492,10138000000,Basic Materials,11.116999292976342,86.63999938964844,108.36720275878906,85.33999633789062,83.87000274658203,84.38999938964844,83.69000244140625,1784600.0
GIS,32325253120,0.926211,7054500000,Consumer Defensive,2.9000002160149134,51.74658966064453,43.416748046875,53.63999938964844,53.70000076293945,53.68000030517578,53.11000061035156,2632500.0
PII,5755943424,1.6665830000000001,951909000,Consumer Cyclical,5.177000133754288,88.81999969482422,106.903076171875,93.52999877929688,94.16999816894531,94.75,94.66999816894531,804900.0
PHM,8629671936,0.584162,5069807000,Consumer Cyclical,3.2910000090980933,31.54999923706055,28.891246795654297,31.86000061035156,31.46999931335449,32.09999847412109,31.51000022888184,4630800.0
ROST,38843772928,0.839026,3267526000,Consumer Cyclical,4.297999588076427,100.54000091552734,91.20909881591795,106.83000183105469,106.51000213623048,106.33999633789062,106.02999877929688,1060900.0
KRC,8022224896,0.696604,3915532000,Real Estate,2.678000039234639,72.87000274658203,69.77216339111328,80.04000091552734,79.44999694824219,80.05999755859375,79.45999908447266,395700.0
LUV,28717279232,1.7200400000000002,9940000000,Industrials,4.305999923944706,50.7400016784668,58.26904678344727,53.25,52.88000106811523,52.54999923706055,51.52999877929688,3785900.0
ALXN,25194145792,1.7908240000000002,10163500000,Healthcare,5.901000165959065,126.11000061035156,120.13999938964844,114.62999725341795,112.36000061035156,114.4499969482422,113.29000091552734,5524300.0
XEC,4871826944,1.542635,3761362000,Energy,6.590000298148463,57.7599983215332,88.03522491455078,48.22999954223633,48.02999877929688,51.06000137329102,50.66999816894531,1120900.0
LW,9574822912,0.195,-4600000,Consumer Defensive,3.1799997758718686,61.70000076293945,71.05451965332031,64.68000030517578,65.55000305175781,67.54000091552734,67.12000274658203,1061900.0
MS,75036573696,1.2926819999999999,72204000000,Financial Services,4.578000093118728,43.153465270996094,48.07549285888672,45.38605499267578,44.88000106811523,44.66999816894531,44.560001373291016,8667000.0
CPB,12449542144,0.821991,1228000000,Consumer Defensive,1.0360000494192574,39.4139518737793,40.737789154052734,40.959999084472656,41.34000015258789,41.65999984741211,41.34000015258789,1384800.0
TPX,4459522560,2.016124,305900000,Consumer Cyclical,2.2579998749065853,72.2300033569336,55.77000045776367,80.87999725341797,81.4800033569336,80.55999755859375,80.22000122070312,621200.0
MD,2090748416,1.097728,2779812000,Healthcare,,24.60000038146973,47.599998474121094,23.84000015258789,24.15999984741211,24.57999992370605,24.56999969482422,648400.0
OKE,27572101120,1.0803559999999999,6442006000,Energy,2.9499999735029934,67.40000152587889,66.07244110107422,68.48999786376953,66.80000305175781,67.20999908447266,70.08000183105469,2474700.0
BK,44135436288,0.976356,37991000000,Financial Services,3.845999983406835,43.10556411743164,51.0620002746582,47.599998474121094,46.81999969482422,47.040000915527344,46.91999816894531,4524000.0
MIDD,7510682624,1.379924,1726059000,Industrials,5.76,131.83999633789062,117.01000213623048,138.02999877929688,134.91000366210938,134.91000366210938,134.3800048828125,334500.0
SYF,24116043776,1.4027049999999999,14734000000,Financial Services,4.7880002571162725,34.290000915527344,29.376300811767575,36.599998474121094,36.349998474121094,36.18999862670898,35.880001068115234,1942900.0
OHI,7967495680,0.44833,3545802000,Real Estate,1.3170000271272218,35.8611946105957,29.132234573364254,36.33266830444336,36.47999954223633,36.5,36.29999923706055,1182300.0
TKR,3684193280,1.800511,1638500000,Industrials,4.026999869288908,50.47000122070313,46.891845703125,48.0,48.4000015258789,48.47000122070313,45.709999084472656,761000.0
STAY,3146480640,1.086874,1296651000,Consumer Cyclical,1.1069999651328155,16.629999160766598,20.440162658691406,16.610000610351562,16.700000762939453,16.809999465942386,16.719999313354492,1597800.0
CHD,18742192128,0.040482,2499300000,Consumer Defensive,2.3410000572640843,73.13999938964844,54.80719375610352,75.83999633789062,76.12000274658203,76.62999725341797,75.44000244140625,773200.0
SLG,6680921600,1.078342,5587990000,Real Estate,2.7550000259969782,79.58999633789062,100.79351806640624,81.19000244140625,81.06999969482422,82.30999755859375,81.08000183105469,650700.0
HTA,5524932096,0.417235,3152942000,Real Estate,1.039999950568142,26.74261283874512,27.067642211914066,26.81999969482422,26.93000030517578,27.15999984741211,26.93000030517578,988300.0
STOR,7783959552,0.21555100000000002,3989155000,Real Estate,0.9960000197572932,33.209999084472656,27.28658866882324,34.209999084472656,34.279998779296875,34.330001831054695,34.209999084472656,1268000.0
BHGE,24983740416,0.882,17512000000,Energy,0.33699999776172684,24.690000534057614,33.69405746459961,24.84000015258789,24.09000015258789,24.51000022888184,25.38999938964844,2924700.0
CFX,3308082176,2.013655,3577500000,Industrials,0.5180000412338341,27.06999969482422,33.06999969482422,28.489999771118164,28.13999938964844,28.149999618530273,27.68000030517578,679800.0
MHK,9014990848,1.522486,7821591000,Consumer Cyclical,49.89533723504075,145.08999633789062,184.2899932861328,128.83999633789062,124.4800033569336,125.25,124.69000244140624,2400100.0
TEX,2359567872,2.027775,781800000,Industrials,,31.059999465942386,37.919918060302734,33.02000045776367,33.139999389648445,32.31999969482422,30.45000076293945,1618100.0
INFO,26224922624,0.746727,8386400000,Industrials,1.0900001033491458,63.099998474121094,54.18999862670898,65.45999908447266,65.38999938964844,65.23000335693361,64.41999816894531,1655900.0
SCI,8583598080,0.9168780000000001,1700453000,Consumer Cyclical,2.3919999333693442,46.1500015258789,39.15306854248047,47.209999084472656,47.099998474121094,47.83000183105469,46.13999938964844,796400.0
DAL,40611557376,1.299241,13958000000,Industrials,6.703999838571633,56.45705032348633,53.93807983398438,62.15999984741211,62.459999084472656,62.63000106811523,61.040000915527344,4972200.0
CHE,6313116160,0.866718,618569000,Healthcare,12.095000710644278,352.54998779296875,315.6112976074219,386.010009765625,396.0499877929688,402.3999938964844,405.3900146484375,151800.0
APA,8770236416,2.029225,6989000000,Energy,,28.33596611022949,41.95494842529297,23.93000030517578,23.32999992370605,24.10000038146973,24.420000076293945,5418200.0
MFA,3253014272,0.489709,3404451000,Real Estate,0.6720000387191157,7.039999961853027,6.7564330101013175,7.25,7.21999979019165,7.239999771118164,7.179999828338622,2636400.0
CY,8490013184,1.642322,2107706000,Technology,0.8629999898316089,22.209999084472656,17.18160057067871,22.8799991607666,23.0,23.020000457763672,22.96999931335449,3893500.0
K,19891832832,0.847968,2533000000,Consumer Defensive,3.3800001307565952,53.18999862670898,68.67998504638672,58.72999954223633,58.41999816894531,58.56000137329102,58.22000122070313,1863800.0
JWN,4784932864,0.685955,651000000,Consumer Cyclical,3.0840001295798376,31.45000076293945,50.853294372558594,30.5,30.940000534057614,30.690000534057614,33.110000610351555,4302800.0
AFL,39215026176,0.467505,28241000000,Financial Services,4.1030001794287845,54.54999923706055,45.7423095703125,53.88999938964844,52.959999084472656,52.88000106811523,52.63999938964844,3568100.0
ADS,8252642304,1.811252,2391700000,Financial Services,16.18199926931931,137.30000305175778,227.5970916748047,158.8699951171875,157.5500030517578,157.77000427246094,156.9199981689453,501900.0
HLF,6259163136,0.465146,-629100000,Consumer Defensive,2.095999935211786,42.63000106811523,58.54999923706055,41.52000045776367,41.40999984741211,41.560001373291016,41.02000045776367,2261700.0
CSX,55569014784,1.254917,12276000000,Industrials,4.1539999104998575,76.44999694824219,71.27149200439453,68.95999908447266,69.62000274658203,70.20999908447266,70.4000015258789,4182300.0
NI,11122200576,0.300121,4899600000,Utilities,,28.41805076599121,25.75071907043457,29.302080154418945,29.60999870300293,29.57999992370605,29.690000534057614,2258500.0
OFC,3021758976,0.967619,1610375000,Real Estate,0.7110000663600062,26.46999931335449,29.10289764404297,26.920000076293945,27.0,28.59000015258789,27.920000076293945,966600.0
CPT,10269306880,0.42915299999999995,3615623000,Real Estate,1.6389999908961588,103.6500015258789,89.87036895751953,105.91000366210938,106.22000122070312,106.08999633789062,103.70999908447266,535100.0
PFG,16576391168,1.502945,12694400000,Financial Services,5.525999777882851,56.79999923706055,53.41410446166992,60.68000030517578,59.5099983215332,59.43000030517578,58.040000915527344,1451500.0
NCLH,10575894528,1.748477,5905302000,Consumer Cyclical,4.367000207054511,51.84000015258789,50.95000076293945,49.040000915527344,49.099998474121094,48.5,49.43999862670898,949800.0
COHR,3494844928,3.0647130000000002,1312782000,Technology,7.99800036150718,135.74000549316406,175.33999633789062,147.27999877929688,144.47000122070312,148.91000366210938,138.85000610351562,360200.0
ESI,2578115584,1.992302,2256700000,Basic Materials,,10.199999809265137,12.5600004196167,10.220000267028807,10.010000228881836,10.149999618530273,10.020000457763672,728900.0
EPR,5648595968,0.585079,2912631000,Real Estate,3.737999881295272,73.93755340576172,63.77755737304688,74.15644836425781,74.44499969482422,74.68000030517578,74.43000030517578,319900.0
ZION,7900148224,1.512934,7033000000,Financial Services,4.135000113446252,45.0,51.87845230102539,45.15999984741211,44.650001525878906,45.47999954223633,45.06999969482422,2314400.0
RGA,10000232448,0.656694,9670108000,Financial Services,12.15499878031792,154.5399932861328,139.74374389648438,162.99000549316406,159.85000610351562,153.6300048828125,155.9199981689453,418900.0
EHC,6666619392,1.3661889999999999,1314300000,Healthcare,3.1119998789162566,61.72000122070313,77.19348907470703,67.52999877929689,67.44000244140625,64.83000183105469,63.84000015258789,718700.0
RJF,11435842560,1.375048,6366000000,Financial Services,7.055999953109406,82.16000366210938,89.3398666381836,84.83000183105469,81.86000061035156,81.77999877929688,80.66999816894531,950000.0
IONS,9026979840,1.71302,1207651000,Healthcare,2.6539998579142616,64.69000244140625,48.209999084472656,63.93000030517578,64.33000183105469,65.52999877929689,65.86000061035156,704400.0
HBAN,14872247296,1.461927,10465000000,Financial Services,1.2599999859316122,13.649999618530273,15.290584564208984,14.609999656677244,14.329999923706055,14.4399995803833,14.25,9226500.0
UNH,241216061440,0.679354,55854000000,Healthcare,13.307000340932248,246.33999633789062,257.7503662109375,252.94000244140625,253.82000732421875,254.92999267578125,249.00999450683597,2005500.0
TEAM,33519671296,1.058027,565467000,Technology,,131.03999328613278,78.30999755859375,146.0399932861328,139.05000305175778,137.0,140.1199951171875,2904300.0
PRU,41753374720,1.5069139999999999,55010000000,Financial Services,8.567999699743854,99.2300033569336,96.0102310180664,103.2699966430664,102.5,102.33999633789062,101.30999755859376,1204200.0
MORN,6592011776,0.8753190000000001,1003400000,Industrials,4.0489998676883046,142.94467163085938,133.13047790527344,155.1999969482422,154.5399932861328,152.6999969482422,151.97999572753906,76900.0
BGCP,1890652544,1.367262,766337000,Financial Services,0.5159999626603663,5.150000095367432,6.554375171661378,5.480000019073486,5.5,5.449999809265137,5.510000228881836,1455200.0
GPC,14366771200,0.8283309999999999,3665328000,Consumer Cyclical,5.380000336967993,102.83999633789062,96.5475616455078,97.91000366210938,98.3499984741211,97.93000030517578,97.12000274658205,475700.0
ALLY,13126540288,1.290607,14316000000,Financial Services,3.9460000170025133,30.1872673034668,27.07696533203125,33.56020355224609,33.25176239013672,33.60000228881836,32.90999984741211,2329400.0
KEX,4685456384,1.022497,3262336000,Industrials,1.8200000837637471,77.9000015258789,83.80000305175781,76.2699966430664,78.22000122070312,78.56999969482422,78.36000061035156,720200.0
FISV,41064923136,0.8392149999999999,2546000000,Industrials,2.377000178979209,90.83000183105469,78.63999938964844,102.3000030517578,104.63999938964844,103.91000366210938,105.43000030517578,41146400.0
LSXMA,12914790400,1.199303,10937000000,Consumer Cyclical,1.6130000029640428,37.38000106811523,46.849998474121094,40.77999877929688,40.27000045776367,40.68999862670898,41.63000106811523,558800.0
UHAL,7526061568,0.7630399999999999,3844386000,Industrials,18.913999473918512,376.2999877929688,362.73388671875,386.8500061035156,383.8299865722656,386.6499938964844,387.0,51200.0
VOYA,8147992064,1.410617,9065000000,Financial Services,3.0480000788931965,54.25,50.35922241210938,57.290000915527344,56.86999893188477,56.88999938964844,56.16999816894531,948300.0
WMB,30039779328,1.408033,14371000000,Energy,,27.540000915527344,30.134258270263672,25.1299991607666,24.790000915527344,25.020000457763672,24.63999938964844,10763500.0
EQR,29498372096,0.450959,10009606000,Real Estate,1.4780000500154769,75.61000061035156,64.82695007324219,78.55999755859375,79.61000061035156,79.54000091552734,78.88999938964844,1482000.0
MXIM,17579583488,1.441781,1662747000,Technology,2.334000076823433,60.1500015258789,61.0181655883789,64.56999969482422,64.52999877929689,64.12999725341797,59.18999862670898,1296600.0
PBCT,6591868416,1.412894,6802100000,Financial Services,1.3069999964440748,16.600000381469727,17.920387268066406,16.770000457763672,16.540000915527347,16.639999389648438,16.420000076293945,2787000.0
KSU,12489225216,1.164576,4822400000,Industrials,5.586999936129417,120.7699966430664,114.1755599975586,124.45999908447266,125.0,124.73999786376952,123.73999786376952,678300.0
UTHR,3426012160,0.883232,2319000000,Healthcare,,77.01000213623047,127.01000213623048,77.5999984741211,78.19999694824219,79.52999877929688,79.23999786376953,454100.0
DVA,9552939008,2.064084,3875354000,Healthcare,0.7760000332980236,55.40999984741211,72.6500015258789,59.4000015258789,59.65999984741211,60.099998474121094,59.849998474121094,3052700.0
POST,8136966144,0.664435,3233900000,Consumer Defensive,3.331000032829856,102.77999877929688,93.98999786376952,112.4499969482422,111.0,109.9000015258789,107.22000122070312,335000.0
AIG,49123704832,1.0070729999999999,60302000000,Financial Services,,53.04999923706055,50.56132507324219,57.27000045776367,56.47999954223633,56.31999969482422,55.9900016784668,2565100.0
MA,287468453888,0.9100030000000001,5168000000,Financial Services,5.985999813299083,260.78338623046875,202.484619140625,282.07000732421875,281.44000244140625,278.16000366210943,272.26998901367193,3677700.0
HBI,5722085888,1.4336209999999998,1038038000,Consumer Cyclical,1.519000046970974,16.989999771118164,18.151891708374023,16.15999984741211,15.829999923706055,15.890000343322756,16.09000015258789,4530300.0
OI,2719647232,1.351327,888000000,Consumer Cyclical,1.5060000175356163,16.690000534057614,18.325908660888672,17.700000762939453,17.520000457763672,17.319999694824222,16.969999313354492,570100.0
PTEN,2137565824,1.853604,3403369000,Energy,,11.720000267028807,16.434024810791016,10.59000015258789,10.25,11.5600004196167,11.630000114440918,4278100.0
TRU,15615569920,1.255326,2011100000,Industrials,1.6879999545265196,72.12000274658203,74.32300567626953,84.27999877929688,83.1500015258789,82.9000015258789,82.79000091552734,1380100.0
HON,125575725056,1.201062,17870000000,Industrials,9.454000461947606,173.83999633789062,144.5202178955078,173.61000061035156,174.52999877929688,173.91000366210938,172.4600067138672,1519800.0
VICI,9805640704,,6962269000,Real Estate,1.4680000828208792,21.709999084472656,19.02565574645996,21.3700008392334,21.270000457763672,21.489999771118164,21.34000015258789,4350700.0
O,22209654784,0.19511199999999998,7983895000,Real Estate,1.3300000830065601,68.96966552734375,54.69140243530274,69.31505584716797,69.95298004150389,69.79349517822266,69.20999908447266,2191400.0
NWSA,7883161088,1.189945,9289000000,Consumer Cyclical,,13.43000030517578,15.02298355102539,13.43000030517578,13.380000114440918,13.380000114440918,13.15999984741211,2277300.0
TTWO,13909065728,0.7215239999999999,2040580000,Technology,2.9000002980014865,113.38999938964844,125.1999969482422,121.77999877929688,123.58999633789062,123.1999969482422,122.5199966430664,1606700.0
X,2632425984,2.758653,4235000000,Basic Materials,6.4869995770493265,15.109999656677244,30.046144485473636,15.1899995803833,15.270000457763672,15.710000038146973,15.029999732971193,8068400.0
AES,11323182080,0.664235,3234000000,Utilities,1.0119999705772575,16.408355712890625,13.291655540466307,16.805171966552734,16.92421531677246,17.013500213623047,16.790000915527347,3365700.0
SLB,54227824640,1.871099,35852000000,Energy,1.4900000703009468,39.11000061035156,62.55320739746094,40.0099983215332,39.209999084472656,39.54999923706055,39.97000122070313,6549500.0
SON,6154891264,0.755754,1853620000,Consumer Cyclical,3.0100000303348513,64.01999664306639,54.43129348754883,61.33000183105469,61.52000045776367,61.29999923706055,60.02999877929688,377100.0
XRX,7623840256,2.0689599999999997,5027000000,Technology,1.8589999478559824,35.33000183105469,25.391277313232425,34.43000030517578,33.939998626708984,32.779998779296875,32.09999847412109,2001800.0
TGT,44690898944,0.835957,11117000000,Consumer Defensive,5.715999549954318,85.87000274658203,79.8673324584961,87.05999755859375,87.2300033569336,86.87999725341797,86.4000015258789,3328800.0
AAPL,964754407424,1.091297,105860000000,Technology,11.88700070189315,199.7400054931641,205.74810791015625,207.7400054931641,209.67999267578125,208.77999877929688,213.0399932861328,21673400.0
MKC,21529899008,0.001877,3370900000,Consumer Defensive,5.1120000898564255,155.32278442382812,118.99842071533205,162.57000732421875,162.47999572753906,161.35000610351562,158.5399932861328,525400.0
TDY,10666546176,1.307037,2473000000,Technology,9.698000648905492,267.64999389648443,232.0,296.17999267578125,294.3599853515625,295.1400146484375,291.2799987792969,154800.0
MIK,1141987328,1.174652,-1587358000,Consumer Cyclical,1.9970000744034653,8.720000267028809,20.3799991607666,7.199999809265138,7.21999979019165,6.949999809265138,6.869999885559082,1063100.0
SATS,4469091840,0.824784,4168102000,Technology,,42.86000061035156,48.7400016784668,46.08000183105469,46.68999862670898,45.97000122070313,45.52000045776367,564500.0
ASH,4984303104,1.17039,3362000000,Basic Materials,1.1590000452164628,78.66000366210938,85.01339721679688,79.62000274658203,79.45999908447266,80.43000030517578,79.4800033569336,521300.0
WY,19245268992,1.8419029999999998,8724000000,Real Estate,,25.96999931335449,32.74338912963867,26.209999084472656,25.84000015258789,26.09000015258789,25.40999984741211,4432600.0
ZAYO,7929790976,0.830744,1246900000,Technology,0.5310000210128349,33.09999847412109,37.75,33.630001068115234,33.65999984741211,33.75,33.72999954223633,1107400.0
APD,50943873024,0.727703,11386100000,Basic Materials,7.7289999137470495,222.3400115966797,156.55850219726562,230.5500030517578,231.19000244140625,231.80999755859372,228.2700042724609,921600.0
SMG,5671961088,1.034778,617200000,Basic Materials,4.499000143968005,98.0500030517578,73.87332916259766,103.4800033569336,102.25,103.29000091552734,112.18000030517578,402100.0
SCCO,28795887616,0.8707520000000001,6740300000,Basic Materials,1.8799999798120808,38.97999954223633,43.589786529541016,37.36000061035156,37.25,37.060001373291016,35.790000915527344,519000.0
GRMN,14925772800,1.226065,4315286000,Technology,3.719000250235453,80.2699966430664,62.80619430541992,78.29000091552734,78.62000274658203,76.5999984741211,78.58999633789062,1220800.0
Y,10060575744,0.594481,8236487000,Financial Services,20.773999994035602,674.1400146484375,627.8099975585938,703.969970703125,696.5999755859375,701.3300170898438,685.72998046875,74500.0
AEE,18874128384,0.227698,7705000000,Utilities,3.4779998744571032,74.6500015258789,61.18335342407226,76.58999633789062,76.8499984741211,76.20999908447266,75.69000244140625,1078800.0
HLT,27939678208,0.89023,-30000000,Consumer Cyclical,2.7109998456901123,96.52999877929688,75.73542785644531,97.20999908447266,97.4000015258789,97.30999755859376,96.5500030517578,1868500.0
SWI,5506648064,,2606377000,Technology,2.5599998154955093,18.270000457763672,,18.07999992370605,17.760000228881836,17.920000076293945,17.920000076293945,365400.0
DLTR,24670203904,0.685837,5755900000,Consumer Defensive,,108.13999938964844,92.6999969482422,106.0999984741211,103.83999633789062,101.48999786376952,101.75,1714200.0
